age,gender,occupation,past_attendance,social_media_followers,interest_in_music,interest_in_art,interest_in_technology,distance_from_venue,has_plus_one,invited
41,Male,Nurse,True,475551,False,True,False,11.98,False,False
44,Female,Artist,True,189615,True,True,True,68.18,False,False
66,Male,Developer,False,221356,True,True,True,42.38,False,True
52,Female,Artist,False,538825,False,False,True,21.89,True,False
69,Male,Nurse,False,590503,False,True,False,24.01,False,False
52,Male,Doctor,True,487139,True,True,True,24.04,True,True
28,Female,Accountant,False,660417,True,True,True,92.02,True,True
27,Male,Teacher,True,195625,False,False,False,89.39,False,True
57,Male,Technician,True,739762,False,True,False,92.88,True,True
63,Male,Developer,True,481844,True,True,False,63.22,False,False
37,Female,Artist,False,369000,True,False,False,41.5,False,False
46,Female,Artist,True,353337,False,True,False,14.77,True,False
34,Male,Developer,True,806304,True,True,False,61.66,False,False
22,Female,Accountant,False,15610,False,True,False,75.97,False,False
54,Female,Nurse,False,535781,False,True,False,61.8,False,True
47,Male,Developer,True,291621,False,True,True,95.43,True,False
70,Male,Accountant,True,213049,False,True,False,9.71,True,True
68,Female,Musician,True,262724,True,True,True,90.54,False,True
25,Male,Nurse,True,690012,False,True,False,39.85,False,True
20,Male,Optician,True,95516,False,True,False,37.39,False,True
29,Male,Doctor,True,791001,True,True,True,8.34,True,True
54,Female,Doctor,False,854731,False,False,True,46.89,False,True
31,Male,Developer,False,680551,True,False,True,29.33,True,True
36,Male,Nurse,True,82769,True,True,False,80.56,False,True
32,Male,Accountant,False,307301,False,True,True,72.27,True,True
51,Female,Doctor,False,993545,True,True,True,62.29,False,False
28,Male,Musician,True,683069,False,True,False,87.64,False,False
61,Female,Accountant,True,929549,False,True,False,74.87,False,False
62,Male,Doctor,False,205489,True,False,True,51.86,True,True
23,Male,Technician,True,181373,True,True,True,67.38,False,True
70,Female,Artist,False,486501,False,False,False,24.16,False,False
30,Female,Technician,True,371566,False,True,True,99.18,True,False
20,Male,Sales,False,833858,True,True,False,14.75,False,False
58,Female,Nurse,False,133943,False,False,False,27.4,False,True
45,Female,Accountant,True,440541,True,False,True,79.02,True,True
20,Female,Teacher,True,488229,False,True,False,22.97,True,False
54,Female,Engineer,True,337774,False,True,False,61.38,False,False
55,Female,Accountant,True,43720,False,False,True,23.71,False,False
62,Female,Sales,True,573710,False,True,True,74.13,False,False
50,Female,Sales,True,579177,True,True,True,11.4,True,True
70,Male,Doctor,True,262956,True,True,False,33.23,False,False
26,Female,Musician,False,945804,True,True,False,56.16,False,False
45,Male,Optician,False,437574,True,True,True,7.2,True,False
45,Male,Optician,False,208023,False,False,True,25.57,True,True
25,Male,Engineer,False,549572,True,False,True,10.71,False,True
63,Male,Engineer,True,566311,True,False,True,36.61,True,False
60,Female,Sales,True,859886,True,True,False,49.06,True,True
43,Female,Accountant,False,877292,False,False,True,43.6,False,True
35,Male,Artist,True,529759,False,True,False,77.84,True,True
65,Male,Nurse,True,765974,True,True,True,98.03,False,False
35,Male,Musician,False,847788,True,True,True,4.54,True,True
57,Female,Optician,True,667115,True,True,False,20.18,True,False
58,Female,Artist,True,920076,False,False,True,70.83,False,True
58,Female,Nurse,False,939290,True,True,True,75.99,False,False
62,Male,Teacher,False,906622,True,False,False,19.65,False,False
28,Female,Artist,False,287036,False,False,False,9.69,True,True
65,Male,Sales,False,992821,False,True,True,50.4,False,True
18,Female,Engineer,False,492147,False,False,True,81.11,True,True
42,Female,Engineer,False,933755,True,False,False,65.73,True,True
22,Male,Optician,False,31732,False,True,False,94.18,True,True
70,Male,Doctor,True,4634,True,True,False,34.5,True,False
28,Female,Artist,True,26947,False,False,True,14.75,False,True
59,Female,Technician,True,525669,False,True,False,74.55,False,False
48,Female,Technician,True,31688,True,True,False,59.37,False,True
57,Female,Engineer,True,743536,False,False,True,81.95,True,True
25,Female,Technician,True,319147,False,False,False,72.74,True,True
47,Female,Artist,True,220474,False,False,False,87.52,True,False
63,Female,Developer,False,60465,True,True,True,21.74,False,False
67,Female,Sales,True,817170,False,True,True,82.47,False,True
41,Male,Musician,False,745727,False,False,False,92.81,False,False
33,Male,Teacher,True,596757,False,True,False,16.35,False,False
25,Female,Nurse,True,74660,True,False,False,18.95,False,False
31,Male,Technician,True,613067,True,False,False,69.2,False,False
55,Female,Optician,False,863447,True,False,True,87.77,True,False
26,Female,Accountant,False,903810,False,False,False,95.6,True,True
62,Female,Accountant,False,103307,True,False,True,94.09,True,False
23,Male,Musician,False,782979,True,False,True,88.8,False,False
56,Male,Optician,True,693991,True,True,False,55.18,True,False
68,Female,Artist,False,612925,False,False,True,2.95,True,True
36,Female,Musician,False,803710,True,False,False,12.32,False,True
23,Male,Sales,True,18725,True,True,True,13.38,False,True
42,Female,Artist,True,69113,True,False,False,61.57,True,False
41,Female,Sales,False,259129,False,False,True,54.67,True,True
68,Male,Nurse,False,429667,False,False,False,98.88,True,False
62,Female,Nurse,True,153103,False,False,True,26.02,False,True
50,Female,Developer,False,408256,False,True,False,96.54,True,True
35,Female,Optician,False,725649,True,False,True,36.81,True,False
69,Female,Accountant,True,529457,True,False,False,43.31,False,True
63,Female,Sales,False,354262,True,False,False,5.84,False,True
49,Female,Teacher,True,62501,False,True,True,26.21,False,False
63,Male,Doctor,False,268198,True,True,True,16.05,False,True
39,Female,Optician,True,35283,False,True,True,44.99,False,False
62,Female,Technician,True,818846,False,True,True,82.9,False,False
64,Male,Optician,True,13091,False,False,False,96.79,False,False
49,Male,Accountant,False,105012,True,True,False,22.26,False,True
52,Female,Developer,True,703840,True,True,False,22.13,False,True
27,Female,Doctor,True,164521,False,False,False,61.43,True,True
44,Female,Teacher,True,802368,True,False,True,27.81,False,True
42,Female,Sales,False,364125,True,False,True,50.42,True,False
59,Male,Teacher,False,914341,True,True,False,97.27,True,True
66,Female,Musician,False,344616,False,True,False,92.21,False,True
61,Female,Optician,False,289605,True,False,True,61.33,True,True
58,Female,Doctor,True,80082,True,True,False,24.68,True,False
67,Female,Teacher,True,549707,True,False,False,97.27,False,False
36,Male,Accountant,False,18689,True,False,True,85.82,False,True
59,Male,Sales,False,521272,True,False,False,38.36,True,False
67,Male,Musician,False,860293,False,False,True,22.93,False,False
55,Male,Artist,False,170087,True,True,True,47.28,False,False
59,Male,Doctor,True,961303,False,False,True,92.6,True,True
54,Female,Sales,False,915671,False,False,False,18.09,False,False
32,Female,Sales,False,212438,False,True,True,78.44,True,True
46,Female,Sales,False,77583,True,False,True,68.03,False,True
49,Male,Artist,True,518816,True,True,True,92.18,False,True
29,Female,Musician,True,645839,True,True,True,15.15,False,False
69,Male,Developer,True,714073,False,False,True,15.87,True,True
29,Male,Optician,False,204647,False,False,False,37.81,True,False
32,Male,Musician,True,653894,False,False,True,85.17,False,False
62,Female,Doctor,True,33222,True,False,False,15.16,True,True
33,Male,Doctor,True,574479,True,False,False,88.17,False,True
50,Male,Developer,False,22294,False,True,False,39.85,True,False
65,Male,Doctor,True,690581,True,False,False,92.02,False,True
41,Male,Sales,True,825792,False,True,False,97.14,True,False
55,Female,Doctor,False,741950,True,True,False,54.49,False,True
39,Female,Optician,True,905146,False,True,False,31.59,False,True
26,Female,Engineer,True,744024,False,False,False,7.82,False,False
44,Female,Musician,True,832111,False,True,True,56.6,True,True
68,Female,Technician,True,925772,False,True,True,22.37,True,False
50,Female,Nurse,True,885769,False,True,False,43.0,True,False
43,Male,Accountant,False,734298,True,True,True,2.8,False,False
28,Male,Musician,False,703316,True,False,True,45.49,True,False
59,Female,Technician,False,862325,False,False,True,80.39,True,False
67,Male,Nurse,False,858092,False,True,False,38.36,True,False
59,Male,Accountant,False,375028,True,False,True,62.09,False,False
35,Female,Sales,False,580578,False,True,False,56.67,True,False
59,Male,Engineer,False,367742,False,False,False,73.56,False,True
30,Female,Teacher,True,657174,True,False,True,56.16,False,True
62,Female,Doctor,False,808657,False,False,False,82.79,False,True
22,Male,Sales,True,454391,True,True,True,60.36,True,True
47,Female,Artist,True,806829,True,True,True,89.05,False,True
47,Female,Doctor,False,260419,False,True,False,30.22,False,True
64,Female,Developer,False,29027,False,True,False,19.98,False,True
20,Male,Teacher,False,293675,False,True,False,10.92,True,False
62,Male,Artist,False,420571,False,False,True,12.76,False,True
62,Female,Nurse,False,585653,False,False,True,13.02,True,False
35,Female,Musician,False,116807,True,True,False,95.75,True,True
36,Female,Optician,False,718240,True,True,True,13.33,False,False
28,Male,Doctor,False,150313,True,False,False,66.04,False,False
23,Male,Teacher,True,584507,False,False,True,7.01,True,True
31,Male,Technician,False,279327,False,True,True,2.1,False,False
62,Female,Artist,False,247988,True,True,True,3.12,False,True
54,Male,Sales,False,958770,True,False,True,74.78,True,True
30,Female,Teacher,True,660370,False,False,False,31.42,True,False
51,Male,Nurse,False,84089,False,True,False,22.45,True,False
64,Male,Musician,False,275686,True,True,True,0.31,False,False
20,Male,Artist,True,445862,True,True,False,20.79,False,False
26,Female,Technician,True,70175,False,True,False,32.98,False,False
67,Male,Developer,False,89905,False,True,False,4.58,False,True
21,Female,Engineer,True,138491,True,False,True,61.59,True,False
31,Female,Optician,True,432787,False,False,False,48.53,False,True
39,Female,Optician,False,81090,True,False,False,54.78,True,True
24,Male,Optician,False,82268,False,True,False,86.1,False,True
46,Female,Engineer,False,727770,False,True,True,55.88,False,False
36,Female,Optician,True,285614,True,False,False,80.92,False,False
47,Male,Optician,False,442129,False,True,True,53.52,True,True
62,Female,Nurse,True,550087,False,True,True,53.55,True,False
51,Female,Nurse,True,701167,True,True,False,3.27,True,True
20,Female,Nurse,False,205080,False,True,True,2.65,True,True
39,Female,Doctor,False,433367,False,False,False,40.44,False,True
67,Female,Engineer,True,831340,False,True,False,66.18,False,False
52,Female,Accountant,False,747790,True,False,False,9.3,True,True
63,Female,Technician,False,808795,False,True,True,37.97,False,True
48,Male,Developer,False,82786,True,False,False,40.83,False,True
59,Male,Optician,False,895041,False,False,False,66.42,True,True
38,Male,Optician,False,284079,False,True,True,32.49,False,False
50,Male,Artist,False,398343,False,True,False,35.33,False,False
40,Male,Teacher,True,849307,True,True,True,64.34,False,True
36,Female,Doctor,False,543872,False,True,False,12.47,False,False
54,Male,Optician,False,98189,False,True,True,66.98,True,True
19,Male,Musician,True,620402,False,True,True,70.89,False,True
63,Male,Developer,True,207346,True,False,False,20.51,False,True
52,Male,Accountant,True,718275,True,False,False,8.6,False,True
26,Male,Doctor,True,589310,False,False,True,23.97,False,False
57,Female,Engineer,False,680570,False,False,True,32.33,False,False
43,Male,Nurse,True,670968,False,True,True,32.73,True,False
38,Male,Nurse,False,873889,True,True,False,90.37,False,True
19,Female,Technician,False,69734,True,False,True,70.97,False,True
35,Female,Nurse,True,360449,True,True,True,25.04,False,True
37,Male,Accountant,False,441202,False,False,True,90.91,True,True
28,Male,Sales,False,883925,False,True,True,89.61,False,True
43,Male,Sales,True,380928,False,False,False,94.78,True,True
23,Female,Developer,False,184531,True,False,False,86.75,True,False
22,Male,Optician,False,877660,False,True,False,36.09,False,True
66,Male,Musician,True,264094,False,True,True,18.52,True,True
32,Female,Accountant,True,464221,False,False,False,93.2,True,True
58,Male,Accountant,True,188480,False,True,False,7.35,False,True
24,Male,Optician,True,265416,False,True,True,2.65,True,False
55,Male,Artist,True,752715,True,True,False,95.49,True,True
34,Female,Doctor,False,783964,True,False,False,39.76,False,True
19,Female,Optician,True,241960,True,True,False,46.9,True,False
64,Female,Optician,True,528129,True,True,False,24.43,False,False
61,Female,Engineer,True,314650,True,True,True,41.82,False,False
22,Female,Developer,True,462251,False,False,True,7.52,True,False
22,Male,Teacher,False,411366,False,False,True,19.43,False,False
30,Male,Optician,False,720527,True,True,True,36.01,True,True
43,Male,Doctor,True,173189,True,True,False,71.63,False,True
31,Male,Artist,False,873164,True,True,False,27.9,True,True
29,Male,Engineer,True,844062,True,True,False,7.4,True,False
21,Female,Optician,False,3308,True,False,True,83.87,False,False
58,Female,Accountant,False,751800,False,True,True,78.64,True,False
54,Male,Engineer,False,120219,True,False,False,23.24,False,False
30,Female,Sales,True,162972,False,False,True,27.8,False,True
48,Male,Musician,True,412209,True,False,True,21.98,True,True
28,Male,Artist,False,724053,True,False,True,5.34,True,False
44,Male,Sales,False,930036,False,True,False,2.3,True,True
26,Male,Engineer,True,799156,True,False,True,68.41,False,True
55,Female,Artist,True,554232,False,True,True,23.64,False,False
29,Female,Optician,False,775519,True,True,True,4.3,True,False
50,Male,Musician,False,939349,True,False,False,73.39,False,True
49,Female,Technician,False,701346,False,False,False,29.16,False,False
43,Male,Doctor,True,916768,True,False,False,73.65,False,False
25,Female,Accountant,False,129998,False,True,False,41.63,True,True
35,Male,Accountant,True,970498,False,False,False,70.84,False,True
43,Male,Technician,True,304213,False,True,False,62.35,False,False
50,Male,Nurse,False,880469,False,False,False,16.31,False,False
22,Female,Developer,True,285496,False,False,False,33.53,False,False
26,Female,Nurse,True,213660,False,True,False,47.47,True,False
30,Male,Artist,False,552927,False,False,True,92.47,False,False
21,Male,Accountant,True,950789,False,True,False,50.98,False,False
27,Female,Musician,False,346076,False,False,False,55.66,True,True
23,Female,Artist,False,819578,True,True,True,34.33,True,True
27,Male,Optician,True,798462,True,False,True,19.65,True,True
46,Female,Artist,False,258517,True,True,True,81.24,False,True
53,Male,Technician,True,761947,True,True,True,20.59,False,True
33,Female,Artist,True,294373,False,True,False,4.57,False,True
68,Female,Nurse,True,723611,False,False,False,80.93,True,False
45,Male,Technician,True,239669,True,False,False,75.15,True,True
60,Male,Engineer,False,229505,False,True,False,4.37,True,False
33,Female,Sales,True,892672,True,True,True,10.29,True,True
26,Male,Technician,True,138638,True,True,False,69.27,True,False
58,Female,Artist,True,504074,True,False,True,32.21,True,True
28,Female,Developer,False,476272,True,False,False,63.7,True,False
36,Male,Teacher,False,29321,True,False,False,64.11,False,False
43,Male,Engineer,True,333514,True,True,True,93.49,True,True
51,Male,Artist,True,600391,True,True,True,16.3,True,True
69,Female,Optician,True,661875,False,True,True,17.26,False,False
40,Male,Optician,False,304918,False,True,True,67.08,True,False
35,Male,Teacher,True,294999,False,False,True,76.87,True,False
32,Female,Teacher,True,200148,True,True,True,90.83,False,False
31,Female,Accountant,True,945386,False,False,False,10.67,False,True
65,Female,Optician,True,426053,False,True,False,49.17,False,False
66,Male,Accountant,True,207092,True,True,False,44.89,True,False
27,Male,Developer,False,144470,False,True,False,50.4,True,False
20,Female,Teacher,True,373529,False,False,True,83.84,False,True
20,Female,Teacher,False,137498,False,True,False,51.79,False,False
57,Female,Artist,True,355023,True,True,False,64.25,True,False
61,Female,Accountant,False,718565,False,False,False,33.47,False,False
69,Male,Sales,True,922766,True,False,False,71.3,False,False
38,Male,Doctor,False,376961,True,False,True,80.77,True,False
58,Female,Developer,False,835809,False,True,False,87.12,False,True
69,Male,Artist,True,406942,False,True,True,72.71,False,True
58,Male,Optician,False,809804,False,True,False,13.32,True,True
49,Male,Musician,False,749404,False,False,False,96.48,True,False
20,Female,Developer,False,185747,False,True,False,40.0,False,True
24,Male,Musician,False,963585,True,False,False,53.86,False,False
64,Male,Engineer,False,680418,True,True,True,75.21,True,True
34,Male,Artist,True,154714,False,True,False,65.37,False,True
41,Female,Sales,False,225159,False,False,True,46.66,True,False
51,Male,Musician,False,694860,False,True,True,55.3,True,False
30,Female,Musician,True,373467,True,True,False,41.2,True,False
30,Female,Teacher,True,400706,True,False,True,15.75,True,False
36,Male,Technician,False,559214,True,False,True,5.18,False,True
52,Male,Teacher,False,690793,True,False,False,66.71,False,True
46,Female,Engineer,False,834347,False,True,True,15.79,True,False
57,Male,Engineer,True,656380,False,True,True,54.89,False,False
32,Male,Accountant,False,799865,False,True,True,34.75,True,True
62,Male,Teacher,False,690460,True,False,True,63.03,False,True
59,Male,Engineer,True,368487,True,True,True,3.56,True,True
46,Female,Musician,True,473795,True,True,True,62.25,False,False
19,Male,Sales,True,282517,True,True,True,55.61,False,True
49,Male,Sales,True,488955,False,True,False,3.84,True,True
24,Male,Technician,False,202765,False,True,False,17.07,False,False
66,Male,Sales,False,174023,False,True,True,84.1,True,False
55,Female,Artist,True,346309,False,True,True,88.28,False,False
34,Female,Accountant,False,260576,True,False,True,86.25,True,True
42,Female,Technician,False,455527,False,True,True,43.96,False,True
19,Female,Accountant,False,207173,False,False,False,36.02,True,True
30,Female,Accountant,False,460080,False,True,True,71.44,False,False
30,Male,Accountant,True,7071,True,True,True,85.05,False,True
52,Male,Musician,False,430642,False,True,True,86.14,False,True
29,Male,Nurse,False,921018,False,False,True,45.63,False,True
55,Female,Developer,False,682993,True,True,True,52.77,False,False
45,Female,Optician,False,922323,False,True,False,71.05,False,True
60,Male,Sales,False,54417,True,False,False,44.96,False,False
24,Male,Developer,False,369061,False,False,False,75.87,True,False
43,Male,Nurse,False,661428,False,True,False,0.84,False,True
61,Female,Doctor,True,656943,True,True,False,25.23,False,True
43,Female,Technician,True,803287,False,False,False,39.62,True,True
55,Female,Teacher,True,415329,False,False,False,79.02,False,True
70,Male,Doctor,False,255301,True,True,True,76.79,False,True
47,Male,Engineer,True,557552,True,True,True,77.17,False,True
21,Male,Musician,False,798386,True,False,False,1.09,False,False
32,Male,Accountant,True,937317,False,True,True,29.73,False,False
18,Female,Engineer,False,651409,True,False,False,23.61,False,False
25,Male,Optician,False,590711,True,True,True,13.51,True,False
38,Male,Doctor,True,18273,True,False,True,90.52,True,True
49,Male,Technician,False,794852,True,False,True,22.45,True,True
64,Female,Nurse,True,494932,False,False,True,11.95,False,False
34,Female,Technician,False,174444,False,False,False,68.97,False,False
58,Female,Developer,True,799850,True,True,True,68.2,True,False
37,Male,Accountant,True,165292,True,False,False,50.83,True,False
34,Male,Optician,True,191157,True,True,True,64.99,True,False
48,Female,Nurse,True,238259,False,True,True,81.97,True,True
23,Male,Doctor,True,172154,True,True,False,11.57,False,False
70,Male,Artist,True,465242,True,True,False,10.99,False,True
33,Female,Sales,True,701347,True,True,True,94.36,True,True
38,Male,Developer,True,24108,True,False,True,17.17,True,False
62,Male,Doctor,False,394852,False,True,True,38.4,True,True
63,Male,Musician,True,636633,True,False,True,89.41,False,True
35,Male,Engineer,False,384050,True,False,False,41.97,True,False
35,Male,Nurse,True,135243,True,False,False,87.26,False,True
67,Male,Accountant,False,589316,True,False,True,96.92,False,True
51,Male,Optician,False,683800,True,True,True,43.51,True,False
58,Male,Doctor,True,979563,True,False,True,97.75,False,True
54,Female,Technician,True,371521,True,False,False,6.42,True,True
34,Female,Teacher,False,109371,False,True,False,28.03,False,False
61,Female,Artist,True,549087,True,True,False,66.23,False,False
64,Female,Accountant,True,461573,False,True,True,49.16,True,False
29,Female,Teacher,False,382735,False,False,True,52.57,True,False
18,Male,Technician,True,147456,True,True,False,8.43,True,True
27,Male,Artist,False,710743,True,False,True,1.79,True,False
43,Female,Artist,False,989491,True,True,False,79.13,False,False
39,Male,Sales,True,580490,True,False,False,61.24,True,True
32,Male,Musician,False,961203,False,True,True,58.93,False,False
19,Female,Artist,False,731390,False,False,False,11.66,True,False
55,Male,Musician,True,965479,False,False,False,35.86,True,False
52,Female,Artist,True,420122,False,False,False,88.75,False,False
69,Female,Doctor,False,399231,True,False,True,44.26,False,True
40,Male,Developer,True,974346,True,False,False,5.19,False,True
63,Male,Nurse,False,515914,True,True,False,15.51,False,False
66,Male,Sales,False,252869,True,False,False,24.22,False,True
61,Male,Nurse,True,48873,False,False,True,36.26,False,False
22,Male,Optician,False,687820,True,False,False,41.13,True,True
33,Female,Nurse,True,135566,False,True,True,83.89,False,False
70,Male,Developer,True,836142,False,True,True,14.67,False,False
36,Female,Sales,True,879769,True,True,False,90.78,True,False
61,Male,Optician,False,493739,True,True,False,16.62,False,False
19,Male,Doctor,False,350146,False,False,False,45.03,True,True
34,Male,Technician,False,345829,False,True,True,10.65,True,True
34,Female,Engineer,True,211007,True,False,False,24.87,False,True
57,Male,Engineer,True,300215,True,True,False,12.15,False,True
40,Female,Accountant,False,676951,False,False,False,38.8,False,True
38,Female,Developer,True,51017,True,True,False,26.55,True,False
47,Female,Musician,True,660146,True,True,False,33.98,False,True
20,Female,Sales,False,252647,True,True,False,76.56,False,False
38,Male,Musician,True,822246,False,True,False,14.01,True,False
67,Female,Developer,False,881557,True,True,True,64.96,True,False
38,Male,Technician,False,63682,False,True,True,99.87,False,False
38,Female,Nurse,True,132829,True,False,False,52.82,False,False
36,Male,Engineer,True,773408,False,True,True,16.52,True,False
63,Male,Musician,False,102795,True,True,False,96.88,False,False
60,Female,Teacher,True,293927,True,True,False,28.23,True,True
35,Female,Developer,False,844677,False,False,True,15.81,False,False
52,Female,Artist,False,880351,True,False,False,57.2,True,True
45,Male,Developer,False,57772,True,False,False,92.19,True,True
35,Female,Artist,False,951429,False,True,False,59.11,True,True
54,Male,Sales,True,321020,True,False,True,64.39,False,False
59,Male,Artist,True,49134,False,True,True,75.35,True,True
57,Female,Nurse,False,931812,False,True,True,3.78,True,True
37,Male,Artist,True,400807,True,True,True,2.52,False,False
64,Female,Teacher,True,290997,False,False,False,35.89,False,False
29,Male,Nurse,False,556474,False,True,True,98.04,True,True
22,Female,Optician,False,667386,False,True,True,86.75,False,True
52,Male,Sales,True,989275,False,True,False,11.58,False,False
24,Female,Doctor,False,734827,False,True,True,0.93,False,True
25,Female,Sales,False,831447,True,True,True,90.0,False,True
58,Female,Developer,True,824907,False,True,True,74.46,False,True
28,Male,Optician,False,483918,True,False,False,18.09,True,False
49,Male,Nurse,False,241530,True,True,False,47.4,True,False
66,Female,Nurse,True,221361,False,False,True,65.67,True,True
62,Female,Engineer,False,610533,False,True,False,98.84,False,False
59,Female,Artist,True,192496,True,True,False,25.21,False,True
21,Male,Doctor,True,57393,False,False,True,96.52,True,False
40,Male,Accountant,False,802773,False,True,True,31.03,False,False
66,Male,Engineer,False,317304,True,False,True,65.55,True,True
22,Female,Musician,False,815032,True,False,True,44.49,True,False
26,Male,Nurse,False,865114,False,False,False,58.02,False,False
22,Male,Teacher,False,98041,True,False,True,65.98,False,False
59,Male,Accountant,False,98534,True,True,False,83.68,False,False
39,Male,Engineer,True,524728,True,True,False,83.35,False,True
52,Male,Nurse,True,895449,True,True,False,23.19,False,True
32,Male,Technician,True,179955,False,False,False,10.53,False,False
29,Female,Doctor,True,58717,False,True,True,56.46,False,False
34,Female,Artist,True,11052,True,True,False,16.67,False,True
43,Female,Musician,True,164447,True,False,True,93.1,True,False
67,Female,Technician,True,545590,False,True,False,63.41,True,True
49,Male,Doctor,False,13583,True,True,False,88.62,False,True
65,Male,Optician,False,718346,False,False,False,50.0,True,True
62,Male,Technician,False,849751,True,True,True,12.39,True,False
56,Male,Technician,True,796555,False,True,False,8.53,False,False
49,Male,Musician,True,532977,True,True,True,67.14,True,False
55,Male,Accountant,False,801553,False,False,True,5.97,True,True
54,Male,Accountant,False,59626,False,False,False,30.12,True,False
26,Female,Sales,True,413702,True,True,False,56.76,True,True
38,Male,Artist,False,192411,True,False,False,53.21,True,False
70,Male,Optician,True,232910,False,True,False,60.96,False,True
34,Female,Sales,False,986660,False,True,True,75.73,False,False
34,Male,Developer,True,315800,False,False,False,62.74,False,False
60,Male,Sales,False,929050,True,True,False,11.22,False,False
48,Male,Artist,False,645604,True,True,False,86.48,False,False
67,Male,Technician,True,207533,False,False,True,7.96,False,True
35,Female,Teacher,False,991598,True,False,True,20.29,True,True
40,Female,Artist,True,856384,False,False,False,30.06,False,False
29,Male,Engineer,True,510887,True,True,False,21.3,True,True
47,Female,Engineer,False,239360,True,True,False,67.57,True,False
68,Female,Nurse,False,531896,False,False,False,92.37,False,False
47,Female,Sales,False,518878,True,True,False,66.89,True,False
23,Male,Developer,False,105760,False,False,True,8.83,True,True
39,Male,Sales,False,950279,True,False,True,62.95,True,True
51,Male,Optician,False,362979,False,False,True,52.0,True,True
52,Female,Sales,True,194152,True,False,False,89.32,False,False
31,Female,Engineer,True,816670,True,False,False,97.33,False,True
23,Female,Optician,False,464223,True,False,True,40.51,True,True
49,Female,Engineer,False,556355,False,False,True,60.0,False,False
42,Male,Technician,True,656024,True,False,True,56.82,False,False
31,Female,Doctor,True,545267,False,True,False,54.85,False,False
63,Male,Optician,True,279086,True,True,False,36.61,True,True
28,Female,Doctor,False,77138,False,True,False,43.82,False,False
27,Male,Doctor,True,573421,True,True,True,15.08,False,True
25,Male,Engineer,True,662259,False,False,True,94.54,False,True
68,Female,Musician,False,524224,True,True,True,38.63,False,False
25,Male,Developer,False,66733,True,False,True,65.36,False,True
20,Female,Technician,False,618282,True,False,True,46.0,False,False
37,Female,Artist,False,966960,False,True,True,64.12,False,False
67,Male,Accountant,False,596873,True,False,True,49.66,False,False
32,Male,Doctor,False,826855,True,False,True,16.81,False,True
66,Male,Teacher,True,915619,False,True,False,54.35,True,False
52,Male,Doctor,False,707508,False,True,True,16.91,True,True
20,Male,Engineer,False,706771,True,True,False,10.55,False,True
64,Male,Technician,True,398991,False,False,False,24.87,True,False
18,Female,Accountant,False,447084,True,True,True,5.42,True,True
68,Female,Teacher,False,750973,True,False,True,71.09,False,False
70,Male,Nurse,False,378666,False,True,False,5.94,False,False
25,Male,Engineer,False,904862,True,True,True,73.45,True,False
43,Male,Developer,True,600654,True,True,False,23.98,True,True
56,Male,Sales,False,795442,False,True,True,22.16,False,True
52,Male,Sales,False,869424,False,False,False,58.13,False,False
41,Female,Accountant,True,412234,True,False,True,73.02,False,False
42,Male,Artist,True,343779,True,True,False,56.76,False,False
47,Male,Nurse,True,564877,True,True,True,38.34,False,True
40,Male,Teacher,False,630437,False,True,False,48.27,True,True
27,Male,Engineer,False,162873,False,False,True,70.86,True,True
42,Male,Optician,True,851280,True,True,True,66.37,True,False
20,Male,Doctor,True,947996,False,False,False,31.94,False,False
44,Female,Engineer,False,212324,False,True,False,16.83,False,False
41,Male,Engineer,True,966771,False,False,False,47.08,True,True
40,Female,Artist,False,847402,False,False,True,71.15,False,True
67,Male,Sales,False,327863,True,False,True,79.89,False,True
61,Male,Technician,False,49112,True,False,False,50.44,False,True
33,Female,Musician,False,341652,True,False,False,48.63,False,False
69,Female,Developer,False,597741,False,False,True,21.03,True,False
61,Male,Sales,False,573605,True,False,True,75.08,False,True
29,Male,Teacher,False,287564,True,True,True,48.32,False,False
55,Male,Developer,True,724446,True,False,False,11.21,False,True
67,Male,Accountant,True,957465,False,False,False,18.03,True,False
46,Female,Doctor,False,648733,False,False,True,50.51,False,False
39,Male,Musician,False,785420,False,False,False,54.05,False,True
20,Female,Developer,False,835745,True,False,True,24.81,True,False
50,Female,Nurse,True,505121,False,False,True,75.21,False,True
19,Female,Doctor,True,837033,True,True,True,28.16,False,False
44,Female,Accountant,True,751677,False,False,False,49.33,False,True
63,Male,Developer,True,9883,False,False,False,50.95,True,False
70,Female,Musician,False,24274,False,False,False,22.24,True,False
56,Female,Optician,False,325596,True,False,True,99.87,True,False
20,Female,Teacher,False,408248,False,True,False,29.43,False,True
36,Male,Optician,False,750400,True,False,True,75.14,False,False
58,Female,Artist,True,289389,True,False,True,47.64,True,True
51,Male,Artist,False,323305,False,True,True,97.17,False,True
20,Male,Optician,True,36577,True,True,False,68.89,True,True
65,Male,Optician,False,279219,False,True,False,18.52,False,True
70,Female,Sales,False,321082,True,False,False,69.63,False,True
62,Male,Nurse,False,410189,True,False,True,86.74,True,False
46,Female,Engineer,False,542067,True,False,True,89.36,True,False
28,Female,Engineer,True,889091,False,False,True,11.92,True,True
35,Male,Artist,False,348636,True,False,True,15.18,True,False
67,Male,Doctor,False,194777,True,False,False,3.53,False,False
54,Female,Artist,False,158212,False,False,False,39.01,False,True
50,Male,Optician,False,262483,False,False,False,55.27,False,False
33,Female,Doctor,True,95779,False,True,False,7.55,True,False
32,Male,Sales,True,705570,True,False,False,28.86,False,True
46,Female,Musician,False,618563,False,False,False,56.84,False,True
